Country,Year,Type,Value,Sector,Department,Programme,Sub-Programme,Name,Notes,Changes
Vanuatu,2012,aggr,10555100,Ministry of Education,School Administration Division,Malampa Provincial Education Office,,Malampa Provincial Education Office,,
Vanuatu,2012,aggr,11761139,Ministry of Education,School Administration Division,Shefa Provincial Education Office,,Shefa Provincial Education Office,,
Vanuatu,2012,aggr,11000553,Ministry of Education,School Administration Division,Tafea Provincial Education Office,,Tafea Provincial Education Office,,
Vanuatu,2012,aggr,3142062,Ministry of Education,School Administration Division,Government Assisted Education Authority Unit,,Government Assisted Education Authority Unit,,
Vanuatu,2012,aggr,18857871,Ministry of Education,School Administration Division,Training & Scholarship Coordination Unit,,Training & Scholarship Coordination Unit,,
Vanuatu,2012,aggr,8461492,Ministry of Education,School Administration Division,Technical & Higher Education Unit,,Technical & Higher Education Unit,,
Vanuatu,2012,aggr,151494396,Ministry of Education,School Administration Division,,,School Administration Division,,
Vanuatu,2012,aggr,12440233,Ministry of Education,Secondary Schools Division,Torba Secondary Schools,,Torba Secondary Schools,,
Vanuatu,2012,aggr,155287232,Ministry of Education,Secondary Schools Division,Sanma Secondary Schools,,Sanma Secondary Schools,,
Vanuatu,2012,aggr,45350569,Ministry of Education,Secondary Schools Division,Penama Secondary Schools,,Penama Secondary Schools,,
Vanuatu,2012,aggr,115716921,Ministry of Education,Secondary Schools Division,Malampa Secondary Schools,,Malampa Secondary Schools,,
Vanuatu,2012,aggr,282018995,Ministry of Education,Secondary Schools Division,Shefa Secondary Schools,,Shefa Secondary Schools,,
Vanuatu,2012,aggr,89630008,Ministry of Education,Secondary Schools Division,Tafea Secondary School,,Tafea Secondary School,,
Vanuatu,2012,aggr,163121508,Ministry of Education,Secondary Schools Division,Catholic Secondary Schools,,Catholic Secondary Schools,,
Vanuatu,2012,aggr,30513332,Ministry of Education,Secondary Schools Division,Protestant Secondary Schools,,Protestant Secondary Schools,,
Vanuatu,2012,aggr,0,Ministry of Education,Secondary Schools Division,Apostolic Secondary Schools,,Apostolic Secondary Schools,,
Vanuatu,2012,aggr,41035911,Ministry of Education,Secondary Schools Division,SDA Secondary Schools,,SDA Secondary Schools,,
Vanuatu,2012,aggr,36009813,Ministry of Education,Secondary Schools Division,Church of Malanesia Secondary Schools,,Church of Malanesia Secondary Schools,,
Vanuatu,2012,aggr,25909753,Ministry of Education,Secondary Schools Division,Church of Christ Secondary Schools,,Church of Christ Secondary Schools,,
Vanuatu,2012,aggr,37299150,Ministry of Education,Secondary Schools Division,Prebyterian Secondary Schools,,Prebyterian Secondary Schools,,
Vanuatu,2012,aggr,100736929,Ministry of Education,Secondary Schools Division,Secondary Schools Grant,,Secondary Schools Grant,,
Vanuatu,2012,aggr,2035193,Ministry of Education,Secondary Schools Division,Secondary Teachers Incidentals,,Secondary Teachers Incidentals,,
Vanuatu,2012,aggr,0,Ministry of Education,Secondary Schools Division,Bahai'i Secondary Schools,,Bahai'i Secondary Schools,,
Vanuatu,2012,aggr,0,Ministry of Education,Secondary Schools Division,VFF Academy Secondary Schools,,VFF Academy Secondary Schools,,
Vanuatu,2012,aggr,0,Ministry of Education,Secondary Schools Division,NTM Secondary Schools,,NTM Secondary Schools,,
Vanuatu,2012,aggr,0,Ministry of Education,Secondary Schools Division,Secondary Teachers on Scholarship,,Secondary Teachers on Scholarship,,
Vanuatu,2012,aggr,101018740,Ministry of Education,Technical & Higher Education Division,Vanuatu Institute of Technology,,Vanuatu Institute of Technology,,
Vanuatu,2012,aggr,1137105547,Ministry of Education,Secondary Schools Division,,,Secondary Schools Division,,
Vanuatu,2012,aggr,67652722,Ministry of Education,Primary Schools Division,Torba Primary Schools,,Torba Primary Schools,,
Vanuatu,2012,aggr,209612215,Ministry of Education,Primary Schools Division,Sanma Primary Schools,,Sanma Primary Schools,,
Vanuatu,2012,aggr,171410465,Ministry of Education,Primary Schools Division,Penama Primary Schools,,Penama Primary Schools,,
Vanuatu,2012,aggr,189059085,Ministry of Education,Primary Schools Division,Malampa Primary Schools,,Malampa Primary Schools,,
Vanuatu,2012,aggr,368202730,Ministry of Education,Primary Schools Division,Shefa Primary Schools,,Shefa Primary Schools,,
Vanuatu,2012,aggr,203861276,Ministry of Education,Primary Schools Division,Tafea Primary Schools,,Tafea Primary Schools,,
Vanuatu,2012,aggr,272192082,Ministry of Education,Primary Schools Division,Catholic Primary Schools,,Catholic Primary Schools,,
Vanuatu,2012,aggr,46259236,Ministry of Education,Primary Schools Division,Protestant Primary Schools,,Protestant Primary Schools,,
Vanuatu,2012,aggr,3660017,Ministry of Education,Primary Schools Division,Apostolic Primary Schools,,Apostolic Primary Schools,,
Vanuatu,2012,aggr,26788661,Ministry of Education,Primary Schools Division,SDA Primary Schools,,SDA Primary Schools,,
Vanuatu,2012,aggr,739111,Ministry of Education,Primary Schools Division,Schools Solar Panel Maintenance,,Schools Solar Panel Maintenance,,
Vanuatu,2012,aggr,2999859,Ministry of Education,Primary Schools Division,Provincial Education Office Maintenance,,Provincial Education Office Maintenance,,
Vanuatu,2012,aggr,-70000,Ministry of Education,Primary Schools Division,Pre Schools Grant,,Pre Schools Grant,,
Vanuatu,2012,aggr,164250000,Ministry of Education,Primary Schools Division,Primary Schools Grant,,Primary Schools Grant,,
Vanuatu,2012,aggr,14411129,Ministry of Education,Primary Schools Division,Primary Teachers Incidentials,,Primary Teachers Incidentials,,
Vanuatu,2012,aggr,3046852,Ministry of Education,Primary Schools Division,Church of Melanesia Primary Schools,,Church of Melanesia Primary Schools,,
Vanuatu,2012,aggr,0,Ministry of Education,Primary Schools Division,Presbyterian Primary Schools,,Presbyterian Primary Schools,,
Vanuatu,2012,aggr,6410000,Ministry of Education,Primary Schools Division,Neil Thomas Ministry Primary Schools,,Neil Thomas Ministry Primary Schools,,
Vanuatu,2012,aggr,1606103,Ministry of Education,Primary Schools Division,VFF Academy Primary Schools,,VFF Academy Primary Schools,,
Vanuatu,2012,aggr,0,Ministry of Education,Primary Schools Division,Primary Teachers on Scholarship,,Primary Teachers on Scholarship,,
Vanuatu,2012,aggr,0,Ministry of Education,School Support Services Division,Curriculum Development Unit,,Curriculum Development Unit,,
Vanuatu,2012,aggr,1756636058,Ministry of Education,Primary Schools Division,,,Primary Schools Division,,
Vanuatu,2012,aggr,77324057,Ministry of Education,Technical & Higher Education Division,Vanuatu Institute of Teacher Education,,Vanuatu Institute of Teacher Education,,
Vanuatu,2012,aggr,0,Ministry of Education,Technical & Higher Education Division,In Service Unit,,In Service Unit,,
Vanuatu,2012,aggr,407099748,Ministry of Education,Technical & Higher Education Division,Vanuatu Government Scholarship Fund,,Vanuatu Government Scholarship Fund,,
Vanuatu,2012,aggr,0,Ministry of Education,Technical & Higher Education Division,Tafea Primary School,,Tafea Primary School,,
Vanuatu,2012,aggr,585442545,Ministry of Education,Technical & Higher Education Division,,,Technical & Higher Education Division,,
Vanuatu,2012,aggr,0,Ministry of Education,School Support Services Division,Examination & Assessment Unit,,Examination & Assessment Unit,,
Vanuatu,2012,aggr,0,Ministry of Education,School Support Services Division,School Based Management Unit,,School Based Management Unit,,
Vanuatu,2012,aggr,0,Ministry of Education,School Support Services Division,Zone Curriculum Advisors,,Zone Curriculum Advisors,,
Vanuatu,2012,aggr,0,Ministry of Education,School Support Services Division,,,School Support Services Division,,
Vanuatu,2012,aggr,104260643,Ministry of Education,Teaching Services Commission & Other Education Commissions and Councils,,,Teaching Services Commission & Other Education Commissions and Councils,,
Vanuatu,2012,aggr,649812877,Ministry of Internal Affairs,,,,Ministry of Internal Affairs,,
Vanuatu,2012,aggr,86116456,Ministry of Internal Affairs,Cabinet Support,,,Cabinet Support,,
Vanuatu,2012,aggr,41138699,Ministry of Internal Affairs,Cabinet Support,Portfolio Management,,Portfolio Management,,
Vanuatu,2012,aggr,30768072,Ministry of Internal Affairs,Cabinet Support,Corporate Services,,Corporate Services,,
Vanuatu,2012,aggr,9992721,Ministry of Internal Affairs,Cabinet Support,Independence Celebration,,Independence Celebration,,
Vanuatu,2012,aggr,4216964,Ministry of Internal Affairs,Cabinet Support,Crime Prevention,,Crime Prevention,,
Vanuatu,2012,aggr,310986434,Ministry of Internal Affairs,Decentralisation Services,,,Decentralisation Services,,
Vanuatu,2012,aggr,253015604,Ministry of Internal Affairs,Decentralisation Services,Grants to Provinces,,Grants to Provinces,,
Vanuatu,2012,aggr,18570630,Ministry of Internal Affairs,Decentralisation Services,Grants to Municipalities,,Grants to Municipalities,,
Vanuatu,2012,aggr,18269790,Ministry of Internal Affairs,Decentralisation Services,Administration of Regional Services,Corporate Services,Corporate Services,,
Vanuatu,2012,aggr,10816163,Ministry of Internal Affairs,Decentralisation Services,Administration of Regional Services,Development Planning,Development Planning,,
Vanuatu,2012,aggr,2829842,Ministry of Internal Affairs,Decentralisation Services,Administration of Regional Services,Financial Services,Financial Services,,
Vanuatu,2012,aggr,4526624,Ministry of Internal Affairs,Decentralisation Services,Administration of Regional Services,Physical & Urban Planning,Physical & Urban Planning,,
Vanuatu,2012,aggr,2957781,Ministry of Internal Affairs,Decentralisation Services,Administration of Regional Services,Decentralization Services Unit,Decentralization Services Unit,,
Vanuatu,2012,aggr,0,Ministry of Internal Affairs,Decentralisation Services,Administration of Regional Services,Legal Service Unit,Legal Service Unit,,
Vanuatu,2012,aggr,39400200,Ministry of Internal Affairs,Decentralisation Services,Administration of Regional Services,,Administration of Regional Services,,
Vanuatu,2012,aggr,107119729,Ministry of Internal Affairs,Internal Security and Border Control,,,Internal Security and Border Control,,
Vanuatu,2013,aggr,97222968,Ministry of Internal Affairs,Internal Security and Border Control,,,Internal Security and Border Control,,
Vanuatu,2014,aggr,105108220,Ministry of Internal Affairs,Internal Security and Border Control,,,Internal Security and Border Control,,
Vanuatu,2012,aggr,65013382,Ministry of Internal Affairs,Internal Security and Border Control,Border Control,,Border Control,,
Vanuatu,2012,aggr,12315440,Ministry of Internal Affairs,Internal Security and Border Control,Issue of Passports,,Issue of Passports,,
Vanuatu,2012,aggr,140032934,Ministry of Internal Affairs,National Services,,,National Services,,
Vanuatu,2012,aggr,12470242,Ministry of Internal Affairs,National Services,Labour Regulation,General Administration,General Administration,,
Vanuatu,2012,aggr,10529617,Ministry of Internal Affairs,National Services,Labour Regulation,Industrial Relations Unit,Industrial Relations Unit,,
Vanuatu,2012,aggr,5151032,Ministry of Internal Affairs,National Services,Labour Regulation,Occupational Health & Safety Unit,Occupational Health & Safety Unit,,
Vanuatu,2012,aggr,8263207,Ministry of Internal Affairs,National Services,Labour Regulation,Manpower & Training Unit (ESU),Manpower & Training Unit (ESU),,
Vanuatu,2012,aggr,475046,Ministry of Internal Affairs,National Services,Labour Regulation,Tripartite Labour Advisory Council,Tripartite Labour Advisory Council,,
Vanuatu,2012,aggr,794960,Ministry of Internal Affairs,National Services,Labour Regulation,International Labour Conference,International Labour Conference,,
Vanuatu,2012,aggr,788180,Ministry of Internal Affairs,National Services,Labour Regulation,Travel & Subsistance,Travel & Subsistance,,
Vanuatu,2012,aggr,38472284,Ministry of Internal Affairs,National Services,Labour Regulation,,Labour Regulation,,
Vanuatu,2012,aggr,26548284,Ministry of Internal Affairs,National Services,Electoral Services,Office Administration,Office Administration,,
Vanuatu,2012,aggr,26548284,Ministry of Internal Affairs,National Services,Electoral Services,,Electoral Services,,
Vanuatu,2012,aggr,62959086,Ministry of Internal Affairs,National Services,Conduct of Elections,Election Management,Election Management,,
Vanuatu,2012,aggr,62959086,Ministry of Internal Affairs,National Services,Conduct of Elections,,Conduct of Elections,,
Vanuatu,2012,aggr,12053280,Ministry of Internal Affairs,National Services,Civil Registry,,Civil Registry,,
Vanuatu,2012,aggr,5557324,Ministry of Internal Affairs,Police Service Commission,,,Police Service Commission,,
Vanuatu,2012,aggr,1527332171,Ministry of Finance and Economic Management,,,,Ministry of Finance and Economic Management,,
Vanuatu,2012,aggr,41498274,Ministry of Finance and Economic Management,Cabinet Support,,,Cabinet Support,,
Vanuatu,2012,aggr,403172806,Ministry of Finance and Economic Management,Executive Management and Corporate Services,,,Executive Management and Corporate Services,,
Vanuatu,2012,aggr,3152305,Ministry of Finance and Economic Management,Executive Management and Corporate Services,Ministry Executive & Internal Audit,Director - NSO,Director - NSO,,
Vanuatu,2012,aggr,13316503,Ministry of Finance and Economic Management,Executive Management and Corporate Services,Ministry Executive & Internal Audit,Office of the Director General,Office of the Director General,,
Vanuatu,2012,aggr,0,Ministry of Finance and Economic Management,Executive Management and Corporate Services,Ministry Executive & Internal Audit,Internal Audit Section,Internal Audit Section,,
Vanuatu,2012,aggr,0,Ministry of Finance and Economic Management,Executive Management and Corporate Services,Ministry Executive & Internal Audit,Office of the Director General,Office of the Director General,,
Vanuatu,2012,aggr,822699,Ministry of Finance and Economic Management,Executive Management and Corporate Services,Ministry Executive & Internal Audit,Director - DOF,Director - DOF,,
Vanuatu,2012,aggr,9018577,Ministry of Finance and Economic Management,Executive Management and Corporate Services,Ministry Executive & Internal Audit,Director - Customs,Director - Customs,,
Vanuatu,2012,aggr,35809982,Ministry of Finance and Economic Management,Executive Management and Corporate Services,Ministry Executive & Internal Audit,,Ministry Executive & Internal Audit,,
