Country,Year,Type,Value,Sector,Dept,Programme,subprogramme,Name,Notes,Change,
Papua New Guinea,2012,aggr,5147900.0,Administration,231,,,National Intelligence Organisation,,,
Papua New Guinea,2014,aggr,4372500.0,Administration,231,,,National Intelligence Organisation,,0.0,
Papua New Guinea,2013,aggr,74765400.0,Administration,232,,,Department for Local and Provincial Affairs,,2.4,
Papua New Guinea,2012,aggr,21695700.0,Administration,232,,,Department for Local and Provincial Affairs,,,
Papua New Guinea,2014,aggr,74723700.0,Administration,232,,,Department for Local and Provincial Affairs,,0.0,
Papua New Guinea,2012,aggr,664400.0,Administration,232,2321,,"Border Administration,  Assistance to Provinces & Refugees",,,
Papua New Guinea,2012,aggr,6424100.0,Administration,232,2322,,General Administration,,,
Papua New Guinea,2012,aggr,10441100.0,Administration,232,2323,,National Disaster Management Services,,,
Papua New Guinea,2012,aggr,397900.0,Administration,232,2324,,Sub-National Strategy,,,
Papua New Guinea,2012,aggr,0.0,Administration,232,2325,,PNG Disaster Risk Management Program 2010-2014,,,
Papua New Guinea,2012,aggr,3548500.0,Administration,232,2326,,Support Services to Provincial Governments,,,
Papua New Guinea,2012,aggr,219700.0,Administration,232,2327,,Ministerial Services,,,
Papua New Guinea,2012,aggr,0.0,Administration,232,2328,,Rural Development Programme,,,
Papua New Guinea,2013,aggr,1083100.0,Administration,232,2321,,"Border Administration,  Assistance to Provinces & Refugees",,,
Papua New Guinea,2013,aggr,6884600.0,Administration,232,2322,,General Administration,,,
Papua New Guinea,2013,aggr,3108700.0,Administration,232,2323,,National Disaster Management Services,,,
Papua New Guinea,2013,aggr,53887000.0,Administration,232,2324,,Sub-National Strategy,,,
Papua New Guinea,2013,aggr,5057000.0,Administration,232,2325,,PNG Disaster Risk Management Program 2010-2014,,,
Papua New Guinea,2013,aggr,4544500.0,Administration,232,2326,,Support Services to Provincial Governments,,,
Papua New Guinea,2013,aggr,200500.0,Administration,232,2327,,Ministerial Services,,,
Papua New Guinea,2013,aggr,0.0,Administration,232,2328,,Rural Development Programme,,,
Papua New Guinea,2014,aggr,989600.0,Administration,232,2321,,"Border Administration,  Assistance to Provinces & Refugees",,,
Papua New Guinea,2014,aggr,6869900.0,Administration,232,2322,,General Administration,,,
Papua New Guinea,2014,aggr,3162800.0,Administration,232,2323,,National Disaster Management Services,,,
Papua New Guinea,2014,aggr,48295000.0,Administration,232,2324,,Sub-National Strategy,,,
Papua New Guinea,2014,aggr,3715000.0,Administration,232,2325,,PNG Disaster Risk Management Program 2010-2014,,,
Papua New Guinea,2014,aggr,4484900.0,Administration,232,2326,,Support Services to Provincial Governments,,,
Papua New Guinea,2014,aggr,205500.0,Administration,232,2327,,Ministerial Services,,,
Papua New Guinea,2014,aggr,7001000.0,Administration,232,2328,,Rural Development Programme,,,
Papua New Guinea,2013,aggr,186467800.0,Law & Order,234,,,Department of Defence,,,
Papua New Guinea,2012,aggr,230469700.0,Law & Order,234,,,Department of Defence,,,
Papua New Guinea,2014,aggr,245970200.0,Law & Order,234,,,Department of Defence,,,
Papua New Guinea,2012,aggr,6293900.0,Law & Order,234,2341,,Air Element,,,
Papua New Guinea,2012,aggr,13917500.0,Law & Order,234,2342,,Executive Management,,,
Papua New Guinea,2012,aggr,17840000.0,Law & Order,234,2343,,Land Element,,,
Papua New Guinea,2012,aggr,20312900.0,Law & Order,234,2344,,Maritime Element,,,
Papua New Guinea,2012,aggr,234700.0,Law & Order,234,2345,,Ministerial Services,,,
Papua New Guinea,2012,aggr,171870700.0,Law & Order,234,2346,,Force Support Services,,,
Papua New Guinea,2013,aggr,8280500.0,Law & Order,234,2341,,Air Element,,,
Papua New Guinea,2013,aggr,22627800.0,Law & Order,234,2342,,Executive Management,,,
Papua New Guinea,2013,aggr,16456800.0,Law & Order,234,2343,,Land Element,,,
Papua New Guinea,2013,aggr,14594100.0,Law & Order,234,2344,,Maritime Element,,,
Papua New Guinea,2013,aggr,473900.0,Law & Order,234,2345,,Ministerial Services,,,
Papua New Guinea,2013,aggr,124034700.0,Law & Order,234,2346,,Force Support Services,,,
Papua New Guinea,2014,aggr,30386600.0,Law & Order,234,2341,,Air Element,,,
Papua New Guinea,2014,aggr,50862600.0,Law & Order,234,2342,,Executive Management,,,
Papua New Guinea,2014,aggr,16051900.0,Law & Order,234,2343,,Land Element,,,
Papua New Guinea,2014,aggr,9958600.0,Law & Order,234,2344,,Maritime Element,,,
Papua New Guinea,2014,aggr,485700.0,Law & Order,234,2345,,Ministerial Services,,,
Papua New Guinea,2014,aggr,138224800.0,Law & Order,234,2346,,Force Support Services,,,
Papua New Guinea,2012,aggr,497000.0,Education,235,2351,,Government Records and Archives,,,
Papua New Guinea,2012,aggr,38606500.0,Education,235,2352,,Basic Education,,,
Papua New Guinea,2012,aggr,41357000.0,Education,235,2353,,Development & Implementation of Education Standards,,,
Papua New Guinea,2012,aggr,43311400.0,Education,235,2354,,General Secondary Education,,,
Papua New Guinea,2012,aggr,21384800.0,Education,235,2355,,Other General Admin,,,
Papua New Guinea,2012,aggr,277735800.0,Education,235,23592,,Education Subsidies,,,
Papua New Guinea,2012,aggr,14121600.0,Education,235,2356,,Vocational Education,,,
Papua New Guinea,2012,aggr,2093000.0,Education,235,2357,,Managment of Teachers's Affairs,,,
Papua New Guinea,2012,aggr,19592100.0,Education,235,2358,,Tertiary Teacher Education,,,
Papua New Guinea,2012,aggr,15792700.0,Education,235,2359,,Tertiary Technical Education,,,
Papua New Guinea,2012,aggr,5484800.0,Education,235,23591,,Library Services,,,
Papua New Guinea,2013,aggr,629000.0,Education,235,2351,,Government Records and Archives,,,
Papua New Guinea,2013,aggr,49939200.0,Education,235,2352,,Basic Education,,,
Papua New Guinea,2013,aggr,70540400.0,Education,235,2353,,Development & Implementation of Education Standards,,,
Papua New Guinea,2013,aggr,47406000.0,Education,235,2354,,General Secondary Education,,,
Papua New Guinea,2013,aggr,27030900.0,Education,235,2355,,Other General Admin,,,
Papua New Guinea,2013,aggr,652000000.0,Education,235,23592,,Education Subsidies,,,
Papua New Guinea,2013,aggr,178392300.0,Education,235,2356,,Vocational Education,,,
Papua New Guinea,2013,aggr,1671500.0,Education,235,2357,,Managment of Teachers's Affairs,,,
Papua New Guinea,2013,aggr,31229000.0,Education,235,2358,,Tertiary Teacher Education,,,
Papua New Guinea,2013,aggr,44734900.0,Education,235,2359,,Tertiary Technical Education,,,
Papua New Guinea,2013,aggr,2978600.0,Education,235,23591,,Library Services,,,
Papua New Guinea,2014,aggr,1000000.0,Education,235,2351,,Government Records and Archives,,,
Papua New Guinea,2014,aggr,47398100.0,Education,235,2352,,Basic Education,,,
Papua New Guinea,2014,aggr,77054000.0,Education,235,2353,,Development & Implementation of Education Standards,,,
Papua New Guinea,2014,aggr,51901000.0,Education,235,2354,,General Secondary Education,,,
Papua New Guinea,2014,aggr,32741300.0,Education,235,2355,,Other General Admin,,,
Papua New Guinea,2014,aggr,605000000.0,Education,235,23592,,Education Subsidies,,,
Papua New Guinea,2014,aggr,185255000.0,Education,235,2356,,Vocational Education,,,
Papua New Guinea,2014,aggr,3437000.0,Education,235,2357,,Managment of Teachers's Affairs,,,
Papua New Guinea,2014,aggr,34332000.0,Education,235,2358,,Tertiary Teacher Education,,,
Papua New Guinea,2014,aggr,40036000.0,Education,235,2359,,Tertiary Technical Education,,,
Papua New Guinea,2014,aggr,4100000.0,Education,235,23591,,Library Services,,,
Papua New Guinea,2012,aggr,479976700.0,Education,235, ,,Department for Education,,,
Papua New Guinea,2014,aggr,1082254400.0,Education,235,,,Department for Education,,0.0,
Papua New Guinea,2013,aggr,1106551800.0,Education,235,,,Department for Education,,1.3,
Papua New Guinea,2012,aggr,0.0,Education,236,2361,,"Research, Science & Technology Council",,,
Papua New Guinea,2012,aggr,0.0,Education,236,2362,,2013 Joint Understanding: Rehabilitation of UPNG,,,
Papua New Guinea,2012,aggr,0.0,Education,236,2363,,West Pacific University,,,
Papua New Guinea,2012,aggr,0.0,Education,236,2364,,Science Research Council,,,
Papua New Guinea,2012,aggr,0.0,Education,236,2365,,National Open University,,,
Papua New Guinea,2012,aggr,7303900.0,Education,236,2366,,Office of Higher Education,,,
Papua New Guinea,2012,aggr,308000.0,Education,236,2367,,Minister's Admin Support Services,,,
Papua New Guinea,2012,aggr,35175300.0,Education,236,2368,,Tertiary Educn Study Assistance Scheme,,,
Papua New Guinea,2012,aggr,6500000.0,Education,236,2369,,National Scholarships Scheme,,,
Papua New Guinea,2012,aggr,19999900.0,Education,236,23691,,Trade Skills Scholarship,,,
Papua New Guinea,2012,aggr,12000000.0,Education,236,23692,,Infrastructure & Rehabilitation & Recapitalisation,,,
Papua New Guinea,2012,aggr,2000000.0,Education,236,23693,,OHE ICT Improvement Project,,,
Papua New Guinea,2013,aggr,0.0,Education,236,2361,,"Research, Science & Technology Council",,,
Papua New Guinea,2013,aggr,0.0,Education,236,2362,,2013 Joint Understanding: Rehabilitation of UPNG,,,
Papua New Guinea,2013,aggr,0.0,Education,236,2363,,West Pacific University,,,
Papua New Guinea,2013,aggr,0.0,Education,236,2364,,Science Research Council,,,
Papua New Guinea,2013,aggr,0.0,Education,236,2365,,National Open University,,,
Papua New Guinea,2013,aggr,5910000.0,Education,236,2366,,Office of Higher Education,,,
Papua New Guinea,2013,aggr,280000.0,Education,236,2367,,Minister's Admin Support Services,,,
Papua New Guinea,2013,aggr,39240500.0,Education,236,2368,,Tertiary Educn Study Assistance Scheme,,,
Papua New Guinea,2013,aggr,6120000.0,Education,236,2369,,National Scholarships Scheme,,,
Papua New Guinea,2013,aggr,20000000.0,Education,236,23691,,Trade Skills Scholarship,,,
Papua New Guinea,2013,aggr,0.0,Education,236,23692,,Infrastructure & Rehabilitation & Recapitalisation,,,
Papua New Guinea,2013,aggr,0.0,Education,236,23693,,OHE ICT Improvement Project,,,
Papua New Guinea,2014,aggr,1051700.0,Education,236,2361,,"Research, Science & Technology Council",,,
Papua New Guinea,2014,aggr,40647000.0,Education,236,2362,,2013 Joint Understanding: Rehabilitation of UPNG,,,
Papua New Guinea,2014,aggr,80876000.0,Education,236,2363,,West Pacific University,,,
Papua New Guinea,2014,aggr,6000000.0,Education,236,2364,,Science Research Council,,,
Papua New Guinea,2014,aggr,5000000.0,Education,236,2365,,National Open University,,,
Papua New Guinea,2014,aggr,5194500.0,Education,236,2366,,Office of Higher Education,,,
Papua New Guinea,2014,aggr,301700.0,Education,236,2367,,Minister's Admin Support Services,,,
Papua New Guinea,2014,aggr,40017100.0,Education,236,2368,,Tertiary Educn Study Assistance Scheme,,,
Papua New Guinea,2014,aggr,6120000.0,Education,236,2369,,National Scholarships Scheme,,,
Papua New Guinea,2014,aggr,15000000.0,Education,236,23691,,Trade Skills Scholarship,,,
Papua New Guinea,2014,aggr,10000000.0,Education,236,23692,,Infrastructure & Rehabilitation & Recapitalisation,,,
Papua New Guinea,2014,aggr,0.0,Education,236,23693,,OHE ICT Improvement Project,,,
Papua New Guinea,2012,aggr,83287100.0,Education,236, ,,Office of Higher Education,,,
Papua New Guinea,2014,aggr,210208000.0,Education,236,,,Office of Higher Education,,1.9,
Papua New Guinea,2013,aggr,71550500.0,Education,236,,,Office of Higher Education,,-0.1,
Papua New Guinea,2012,aggr,1731200.0,Education,237,2371,,PNG National Commission for UNESCO,,,
Papua New Guinea,2012,aggr,9000.0,Education,237,2372,,Education Affairs,,,
Papua New Guinea,2012,aggr,16500.0,Education,237,2373,,Science Affairs,,,
Papua New Guinea,2012,aggr,19600.0,Education,237,2374,,Culture & Heritage Affairs,,,
Papua New Guinea,2012,aggr,15800.0,Education,237,2375,,Communication & Information Affairs,,,
Papua New Guinea,2012,aggr,171900.0,Education,237,2376,,Corporate Affairs - UNESCO,,,
Papua New Guinea,2013,aggr,1848400.0,Education,237,2371,,PNG National Commission for UNESCO,,,
Papua New Guinea,2013,aggr,10700.0,Education,237,2372,,Education Affairs,,,
Papua New Guinea,2013,aggr,11500.0,Education,237,2373,,Science Affairs,,,
Papua New Guinea,2013,aggr,11500.0,Education,237,2374,,Culture & Heritage Affairs,,,
Papua New Guinea,2013,aggr,18500.0,Education,237,2375,,Communication & Information Affairs,,,
Papua New Guinea,2013,aggr,203600.0,Education,237,2376,,Corporate Affairs - UNESCO,,,
Papua New Guinea,2014,aggr,132000.0,Education,237,2371,,PNG National Commission for UNESCO,,,
Papua New Guinea,2014,aggr,40000.0,Education,237,2372,,Education Affairs,,,
Papua New Guinea,2014,aggr,45000.0,Education,237,2373,,Science Affairs,,,
Papua New Guinea,2014,aggr,45000.0,Education,237,2374,,Culture & Heritage Affairs,,,
Papua New Guinea,2014,aggr,35000.0,Education,237,2375,,Communication & Information Affairs,,,
Papua New Guinea,2014,aggr,1821600.0,Education,237,2376,,Corporate Affairs - UNESCO,,,
Papua New Guinea,2012,aggr,1964000.0,Education,237, ,,PNG National Commission fo UNESCO,,,
Papua New Guinea,2014,aggr,2118600.0,Education,237,,,PNG National Commission fo UNESCO,,0.0,
Papua New Guinea,2013,aggr,2104200.0,Education,237,,,PNG National Commission fo UNESCO,,0.1,
Papua New Guinea,2012,aggr,6075900.0, Health ,240,2401,,Disease Control,,,
Papua New Guinea,2012,aggr,859300.0, Health ,240,2402,,Environmental Health and Water Supply,,,
Papua New Guinea,2012,aggr,2166300.0, Health ,240,2403,,Family Health Services,,,
Papua New Guinea,2012,aggr,670700.0, Health ,240,2404,,Health Promotion and Education,,,
Papua New Guinea,2012,aggr,27909400.0, Health ,240,2405,,Human Resource Development,,,
Papua New Guinea,2012,aggr,121667600.0, Health ,240,2406,,Medical Supplies and Equipment,,,
Papua New Guinea,2012,aggr,0.0, Health ,240,2407,,Rural Health Support Services,,,
Papua New Guinea,2012,aggr,51926300.0, Health ,240,2408,,Top Management and General Administration,,,
Papua New Guinea,2012,aggr,30364500.0, Health ,240,2409,,Urban Health Facilities,,,
Papua New Guinea,2012,aggr,0.0, Health ,240,24091,,Hiv / Aids,,,
Papua New Guinea,2012,aggr,6959800.0, Health ,240,24092,,Rural Health Support Services,,,
Papua New Guinea,2013,aggr,7232800.0, Health ,240,2401,,Disease Control,,,
Papua New Guinea,2013,aggr,1208700.0, Health ,240,2402,,Environmental Health and Water Supply,,,
Papua New Guinea,2013,aggr,3016400.0, Health ,240,2403,,Family Health Services,,,
Papua New Guinea,2013,aggr,23002800.0, Health ,240,2404,,Health Promotion and Education,,,
Papua New Guinea,2013,aggr,33715100.0, Health ,240,2405,,Human Resource Development,,,
Papua New Guinea,2013,aggr,164695400.0, Health ,240,2406,,Medical Supplies and Equipment,,,
Papua New Guinea,2013,aggr,0.0, Health ,240,2407,,Rural Health Support Services,,,
Papua New Guinea,2013,aggr,94049800.0, Health ,240,2408,,Top Management and General Administration,,,
Papua New Guinea,2013,aggr,33220000.0, Health ,240,2409,,Urban Health Facilities,,,
Papua New Guinea,2013,aggr,38292000.0, Health ,240,24091,,Hiv / Aids,,,
Papua New Guinea,2013,aggr,24330200.0, Health ,240,24092,,Rural Health Support Services,,,
Papua New Guinea,2014,aggr,9373300.0, Health ,240,2401,,Disease Control,,,
Papua New Guinea,2014,aggr,1459000.0, Health ,240,2402,,Environmental Health and Water Supply,,,
Papua New Guinea,2014,aggr,3039000.0, Health ,240,2403,,Family Health Services,,,
Papua New Guinea,2014,aggr,5989200.0, Health ,240,2404,,Health Promotion and Education,,,
Papua New Guinea,2014,aggr,45446000.0, Health ,240,2405,,Human Resource Development,,,
Papua New Guinea,2014,aggr,192565200.0, Health ,240,2406,,Medical Supplies and Equipment,,,
Papua New Guinea,2014,aggr,65236000.0, Health ,240,2407,,Rural Health Support Services,,,
Papua New Guinea,2014,aggr,165281300.0, Health ,240,2408,,Top Management and General Administration,,,
Papua New Guinea,2014,aggr,30157300.0, Health ,240,2409,,Urban Health Facilities,,,
Papua New Guinea,2014,aggr,118226000.0, Health ,240,24091,,Hiv / Aids,,,
Papua New Guinea,2014,aggr,29489900.0, Health ,240,24092,,Rural Health Support Services,,,
Papua New Guinea,2012,aggr,248600000.0, Health ,240,,,Dept of Health,,,
Papua New Guinea,2014,aggr,666262000.0, Health ,240,,,Dept of Health,,0.6,
Papua New Guinea,2013,aggr,422763000.0, Health ,240,,,Dept of Health,,0.7,
Papua New Guinea,2012,aggr,87946400.0, Health ,241,2412,,Church Health Services,,,
Papua New Guinea,2012,aggr,301934100.0, Health ,241,2413,,Hospital Services,,,
Papua New Guinea,2012,aggr,43692400.0, Health ,241,2414,,Provincial Health Authority,,,
Papua New Guinea,2013,aggr,94420000.0, Health ,241,2412,,Church Health Services,,,
Papua New Guinea,2013,aggr,336803800.0, Health ,241,2413,,Hospital Services,,,
Papua New Guinea,2013,aggr,79329400.0, Health ,241,2414,,Provincial Health Authority,,,
Papua New Guinea,2014,aggr,106300000.0, Health ,241,2412,,Church Health Services,,,
Papua New Guinea,2014,aggr,407588800.0, Health ,241,2413,,Hospital Services,,,
Papua New Guinea,2014,aggr,84712500.0, Health ,241,2414,,Provincial Health Authority,,,
Papua New Guinea,2012,aggr,433572900.0, Health ,241,,,Hospital Management Services,,,
Papua New Guinea,2014,aggr,598601300.0, Health ,241,,,Hospital Management Services,,0.2,
Papua New Guinea,2013,aggr,510553200.0, Health ,241,,,Hospital Management Services,,0.2,
Papua New Guinea,2013,aggr,94437400.0,Social,242,,,Department for Community Development,,,
Papua New Guinea,2012,aggr,22067300.0,Social,242,,,Department for Community Development,,,
Papua New Guinea,2014,aggr,126473600.0,Social,242,,,Department for Community Development,,,
Papua New Guinea,2012,aggr,857400.0,Social,242,2421,,Civil Registration Services,,,
Papua New Guinea,2012,aggr,1187600.0,Social,242,2422,,Support for Persons and Groups With Special Needs,,,
Papua New Guinea,2012,aggr,0.0,Social,242,2423,,Community Development Services,,,
Papua New Guinea,2012,aggr,1750100.0,Social,242,2424,,Expansion of Women's Role in Development,,,
Papua New Guinea,2012,aggr,2592600.0,Social,242,2425,,Films Publications Regulations and Classifications,,,
Papua New Guinea,2012,aggr,257800.0,Social,242,2426,,Human Rights Desk,,,
Papua New Guinea,2012,aggr,2510000.0,Social,242,2427,,Non-Government Organisations,,,
Papua New Guinea,2012,aggr,8455800.0,Social,242,2428,,Top Management and General Administration,,,
Papua New Guinea,2012,aggr,456000.0,Social,242,2429,,Ministerial Services,,,
Papua New Guinea,2012,aggr,4000000.0,Social,242,24291,,Welfare Services,,,
Papua New Guinea,2013,aggr,1061200.0,Social,242,2421,,Civil Registration Services,,,
Papua New Guinea,2013,aggr,1368100.0,Social,242,2422,,Support for Persons and Groups With Special Needs,,,
Papua New Guinea,2013,aggr,53361000.0,Social,242,2423,,Community Development Services,,,
Papua New Guinea,2013,aggr,9355300.0,Social,242,2424,,Expansion of Women's Role in Development,,,
Papua New Guinea,2013,aggr,1475300.0,Social,242,2425,,Films Publications Regulations and Classifications,,,
Papua New Guinea,2013,aggr,626500.0,Social,242,2426,,Human Rights Desk,,,
Papua New Guinea,2013,aggr,18062000.0,Social,242,2427,,Non-Government Organisations,,,
Papua New Guinea,2013,aggr,8912000.0,Social,242,2428,,Top Management and General Administration,,,
Papua New Guinea,2013,aggr,216000.0,Social,242,2429,,Ministerial Services,,,
Papua New Guinea,2013,aggr,0.0,Social,242,24291,,Welfare Services,,,
Papua New Guinea,2014,aggr,1093600.0,Social,242,2421,,Civil Registration Services,,,
Papua New Guinea,2014,aggr,1377300.0,Social,242,2422,,Support for Persons and Groups With Special Needs,,,
Papua New Guinea,2014,aggr,58039000.0,Social,242,2423,,Community Development Services,,,
Papua New Guinea,2014,aggr,27309500.0,Social,242,2424,,Expansion of Women's Role in Development,,,
Papua New Guinea,2014,aggr,1481600.0,Social,242,2425,,Films Publications Regulations and Classifications,,,
Papua New Guinea,2014,aggr,599000.0,Social,242,2426,,Human Rights Desk,,,
Papua New Guinea,2014,aggr,24000000.0,Social,242,2427,,Non-Government Organisations,,,
Papua New Guinea,2014,aggr,7353100.0,Social,242,2428,,Top Management and General Administration,,,
Papua New Guinea,2014,aggr,220500.0,Social,242,2429,,Ministerial Services,,,
Papua New Guinea,2014,aggr,5000000.0,Social,242,24291,,Welfare Services,,,
Papua New Guinea,2013,aggr,1379900.0,Social,243,,,National Volunteer Services,,,
Papua New Guinea,2012,aggr,1307300.0,Social,243,,,National Volunteer Services,,,
Papua New Guinea,2014,aggr,1246200.0,Social,243,,,National Volunteer Services,,,
Papua New Guinea,2013,aggr,43353100.0,Economic/Agriculture,245,,,Department of Environment & Conservation,,,
Papua New Guinea,2012,aggr,14257700.0,Economic/Agriculture,245,,,Department of Environment & Conservation,,,
Papua New Guinea,2014,aggr,51858600.0,Economic/Agriculture,245,,,Department of Environment & Conservation,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,245,2451,,Climate Change and Environment Sustainability,,,
Papua New Guinea,2012,aggr,5562000.0,Economic/Agriculture,245,2452,,Environment Protection & Pollution Control,,,
Papua New Guinea,2012,aggr,6582200.0,Economic/Agriculture,245,2453,,General Administration,,,
Papua New Guinea,2012,aggr,956200.0,Economic/Agriculture,245,2454,,Nature Conservation & Wildlife Protection Services,,,
Papua New Guinea,2012,aggr,1157300.0,Economic/Agriculture,245,2455,,Policy Co-ordination and Evaluation,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,245,2451,,Climate Change and Environment Sustainability,,,
Papua New Guinea,2013,aggr,13428700.0,Economic/Agriculture,245,2452,,Environment Protection & Pollution Control,,,
Papua New Guinea,2013,aggr,5031400.0,Economic/Agriculture,245,2453,,General Administration,,,
Papua New Guinea,2013,aggr,23660600.0,Economic/Agriculture,245,2454,,Nature Conservation & Wildlife Protection Services,,,
Papua New Guinea,2013,aggr,1232400.0,Economic/Agriculture,245,2455,,Policy Co-ordination and Evaluation,,,
Papua New Guinea,2014,aggr,5000000.0,Economic/Agriculture,245,2451,,Climate Change and Environment Sustainability,,,
Papua New Guinea,2014,aggr,3803600.0,Economic/Agriculture,245,2452,,Environment Protection & Pollution Control,,,
Papua New Guinea,2014,aggr,16164700.0,Economic/Agriculture,245,2453,,General Administration,,,
Papua New Guinea,2014,aggr,25441200.0,Economic/Agriculture,245,2454,,Nature Conservation & Wildlife Protection Services,,,
Papua New Guinea,2014,aggr,1449100.0,Economic/Agriculture,245,2455,,Policy Co-ordination and Evaluation,,,
Papua New Guinea,2013,aggr,39558400.0,Economic/Agriculture,247,,,Department of Agriculture and Livestock,,,
Papua New Guinea,2012,aggr,78307200.0,Economic/Agriculture,247,,,Department of Agriculture and Livestock,,,
Papua New Guinea,2014,aggr,46581500.0,Economic/Agriculture,247,,,Department of Agriculture and Livestock,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,247,2471,,"National Rubber Rehabilitation, Expansion and Nursery Prog.",,,
Papua New Guinea,2012,aggr,4408700.0,Economic/Agriculture,247,2472,,"Policy, Planning and Coordination",,,
Papua New Guinea,2012,aggr,7023400.0,Economic/Agriculture,247,2473,,Technical & Field Services,,,
Papua New Guinea,2012,aggr,2414500.0,Economic/Agriculture,247,2474,,Provincial & Industry Support Services,,,
Papua New Guinea,2012,aggr,2237700.0,Economic/Agriculture,247,2475,,"Food Security, Management & Coordination",,,
Papua New Guinea,2012,aggr,7949100.0,Economic/Agriculture,247,2476,,Rubber Industry Development,,,
Papua New Guinea,2012,aggr,1502100.0,Economic/Agriculture,247,2477,,Prov Industry & Support Services-Momase,,,
Papua New Guinea,2012,aggr,1342700.0,Economic/Agriculture,247,2478,,Prov Industry Support Services-Highlands,,,
Papua New Guinea,2012,aggr,1558400.0,Economic/Agriculture,247,2479,,Prov Industry Support Services-Islands,,,
Papua New Guinea,2012,aggr,13435600.0,Economic/Agriculture,247,24791,,Productive Partnership for Agriculture Development,,,
Papua New Guinea,2012,aggr,500000.0,Economic/Agriculture,247,24792,,Smallholder Rice Project Phase II,,,
Papua New Guinea,2012,aggr,31160500.0,Economic/Agriculture,247,24793,,Top Management and General Administration,,,
Papua New Guinea,2012,aggr,4774500.0,Economic/Agriculture,247,24794,,Training and Extension Services Support,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,247,24795,,Agriculture Extension,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,247,24796,,Export Crops Promotion & Development,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,247,2471,,"National Rubber Rehabilitation, Expansion and Nursery Prog.",,,
Papua New Guinea,2013,aggr,4836400.0,Economic/Agriculture,247,2472,,"Policy, Planning and Coordination",,,
Papua New Guinea,2013,aggr,1335300.0,Economic/Agriculture,247,2473,,Technical & Field Services,,,
Papua New Guinea,2013,aggr,619700.0,Economic/Agriculture,247,2474,,Provincial & Industry Support Services,,,
Papua New Guinea,2013,aggr,1528400.0,Economic/Agriculture,247,2475,,"Food Security, Management & Coordination",,,
Papua New Guinea,2013,aggr,947300.0,Economic/Agriculture,247,2476,,Rubber Industry Development,,,
Papua New Guinea,2013,aggr,614900.0,Economic/Agriculture,247,2477,,Prov Industry & Support Services-Momase,,,
Papua New Guinea,2013,aggr,645600.0,Economic/Agriculture,247,2478,,Prov Industry Support Services-Highlands,,,
